Short_Name_Stocks,Ticker_Stocks_Yf,Ticker_Stocks,Secteur_Activite,Pays_Stocks,Place_Boursiere,Capitalisation_Boursiere,Nom_Indice,Ticker_Indice_Yf,Nombres_Entreprises,Ponderation
"Charter Communications, Inc.",CHTR,CHTR,Communication Services,United States,NMS,35861962752,S&P 500,^GSPC,300,0.06
ResMed Inc.,RMD,RMD,Healthcare,United States,NYQ,39999070208,S&P 500,^GSPC,300,0.07
"TKO Group Holdings, Inc.",TKO,TKO,Communication Services,United States,NYQ,16518549504,S&P 500,^GSPC,300,0.03
Carnival Corporation,CCL,CCL,Consumer Cyclical,United States,NYQ,41381523456,S&P 500,^GSPC,300,0.07
Entergy Corporation,ETR,ETR,Utilities,United States,NYQ,39583088640,S&P 500,^GSPC,300,0.07
Sysco Corporation,SYY,SYY,Consumer Defensive,United States,NYQ,39399915520,S&P 500,^GSPC,300,0.07
Vulcan Materials Company (Holdi,VMC,VMC,Basic Materials,United States,NYQ,39345254400,S&P 500,^GSPC,300,0.07
"Rockwell Automation, Inc.",ROK,ROK,Industrials,United States,NYQ,39106932736,S&P 500,^GSPC,300,0.07
"Delta Air Lines, Inc.",DAL,DAL,Industrials,United States,NYQ,39020195840,S&P 500,^GSPC,300,0.07
The Hershey Company,HSY,HSY,Consumer Defensive,United States,NYQ,38554091520,S&P 500,^GSPC,300,0.06
"Live Nation Entertainment, Inc.",LYV,LYV,Communication Services,United States,NYQ,37974872064,S&P 500,^GSPC,300,0.06
"Martin Marietta Materials, Inc.",MLM,MLM,Basic Materials,United States,NYQ,37303484416,S&P 500,^GSPC,300,0.06
Western Digital Corporation,WDC,WDC,Technology,United States,NMS,36992303104,S&P 500,^GSPC,300,0.06
Las Vegas Sands Corp.,LVS,LVS,Consumer Cyclical,United States,NYQ,36979257344,S&P 500,^GSPC,300,0.06
"CoStar Group, Inc.",CSGP,CSGP,Real Estate,United States,NMS,36899946496,S&P 500,^GSPC,300,0.06
Keurig Dr Pepper Inc.,KDP,KDP,Consumer Defensive,United States,NMS,36827181056,S&P 500,^GSPC,300,0.06
"The Hartford Insurance Group, I",HIG,HIG,Financial Services,United States,NYQ,36819427328,S&P 500,^GSPC,300,0.06
"Prudential Financial, Inc.",PRU,PRU,Financial Services,United States,NYQ,36457766912,S&P 500,^GSPC,300,0.06
"Agilent Technologies, Inc.",A,A,Healthcare,United States,NYQ,35811774464,S&P 500,^GSPC,300,0.06
"Cardinal Health, Inc.",CAH,CAH,Healthcare,United States,NYQ,35542372352,S&P 500,^GSPC,300,0.06
Fair Isaac Corporation,FICO,FICO,Technology,United States,NYQ,35458441216,S&P 500,^GSPC,300,0.06
"WEC Energy Group, Inc.",WEC,WEC,Utilities,United States,NYQ,35443929088,S&P 500,^GSPC,300,0.06
"Targa Resources, Inc.",TRGP,TRGP,Energy,United States,NYQ,35383996416,S&P 500,^GSPC,300,0.06
Kenvue Inc.,KVUE,KVUE,Consumer Defensive,United States,NYQ,35195744256,S&P 500,^GSPC,300,0.06
Microchip Technology Incorporat,MCHP,MCHP,Technology,United States,NMS,35160133632,S&P 500,^GSPC,300,0.06
Otis Worldwide Corporation,OTIS,OTIS,Industrials,United States,NYQ,34993094656,S&P 500,^GSPC,300,0.06
Xylem Inc.,XYL,XYL,Industrials,United States,NYQ,34778378240,S&P 500,^GSPC,300,0.06
"Consolidated Edison, Inc.",ED,ED,Utilities,United States,NYQ,34741575680,S&P 500,^GSPC,300,0.06
"Raymond James Financial, Inc.",RJF,RJF,Financial Services,United States,NYQ,34704773120,S&P 500,^GSPC,300,0.06
"United Airlines Holdings, Inc.",UAL,UAL,Industrials,United States,NMS,34415960064,S&P 500,^GSPC,300,0.06
GE HealthCare Technologies Inc.,GEHC,GEHC,Healthcare,United States,NMS,34201065472,S&P 500,^GSPC,300,0.06
"Verisk Analytics, Inc.",VRSK,VRSK,Industrials,United States,NMS,34016405504,S&P 500,^GSPC,300,0.06
Fidelity National Information S,FIS,FIS,Technology,United States,NYQ,34012069888,S&P 500,^GSPC,300,0.06
VICI Properties Inc.,VICI,VICI,Real Estate,United States,NYQ,33953214464,S&P 500,^GSPC,300,0.06
Arch Capital Group Ltd.,ACGL,ACGL,Financial Services,Bermuda,NMS,32992673792,S&P 500,^GSPC,300,0.06
Hewlett Packard Enterprise Comp,HPE,HPE,Technology,United States,NYQ,32973058048,S&P 500,^GSPC,300,0.06
Willis Towers Watson Public Lim,WTW,WTW,Financial Services,United Kingdom,NMS,32845383680,S&P 500,^GSPC,300,0.06
Lennar Corporation,LEN,LEN,Consumer Cyclical,United States,NYQ,32786434048,S&P 500,^GSPC,300,0.05
Pacific Gas & Electric Co.,PCG,PCG,Utilities,United States,NYQ,32769753088,S&P 500,^GSPC,300,0.05
"DuPont de Nemours, Inc.",DD,DD,Basic Materials,United States,NYQ,32701771776,S&P 500,^GSPC,300,0.05
Cognizant Technology Solutions ,CTSH,CTSH,Technology,United States,NMS,32693225472,S&P 500,^GSPC,300,0.05
Ingersoll Rand Inc.,IR,IR,Industrials,United States,NYQ,32436099072,S&P 500,^GSPC,300,0.05
Westinghouse Air Brake Technolo,WAB,WAB,Industrials,United States,NYQ,32258865152,S&P 500,^GSPC,300,0.05
State Street Corporation,STT,STT,Financial Services,United States,NYQ,32199419904,S&P 500,^GSPC,300,0.05
"Equifax, Inc.",EFX,EFX,Industrials,United States,NYQ,31733178368,S&P 500,^GSPC,300,0.05
"IQVIA Holdings, Inc.",IQV,IQV,Healthcare,United States,NYQ,31827400704,S&P 500,^GSPC,300,0.05
"NRG Energy, Inc.",NRG,NRG,Utilities,United States,NYQ,31792285696,S&P 500,^GSPC,300,0.05
Tractor Supply Company,TSCO,TSCO,Consumer Cyclical,United States,NMS,31616917504,S&P 500,^GSPC,300,0.05
"Estee Lauder Companies, Inc. (T",EL,EL,Consumer Defensive,United States,NYQ,31598292992,S&P 500,^GSPC,300,0.05
M&T Bank Corporation,MTB,MTB,Financial Services,United States,NYQ,31569524736,S&P 500,^GSPC,300,0.05
"Ventas, Inc.",VTR,VTR,Real Estate,United States,NYQ,30508650496,S&P 500,^GSPC,300,0.05
The Kraft Heinz Company,KHC,KHC,Consumer Defensive,United States,NMS,31270690816,S&P 500,^GSPC,300,0.05
EQT Corporation,EQT,EQT,Energy,United States,NYQ,30697662464,S&P 500,^GSPC,300,0.05
Keysight Technologies Inc.,KEYS,KEYS,Technology,United States,NYQ,30616190976,S&P 500,^GSPC,300,0.05
Nucor Corporation,NUE,NUE,Basic Materials,United States,NYQ,30597074944,S&P 500,^GSPC,300,0.05
Fifth Third Bancorp,FITB,FITB,Financial Services,United States,NMS,30499764224,S&P 500,^GSPC,300,0.05
Humana Inc.,HUM,HUM,Healthcare,United States,NYQ,30387877888,S&P 500,^GSPC,300,0.05
"Brown & Brown, Inc.",BRO,BRO,Financial Services,United States,NYQ,30256482304,S&P 500,^GSPC,300,0.05
